f_1,f_2,f_3,f_4,f_5,method,adm_iteration,phase,generation_in_iteration,solution_index
0.07572837502685709,0.06122525557195674,0.039807505560049555,0.21014043353675985,1.5375144379133319,iRVEA,1,learning,3,10
0.15813092941485662,0.3793633686829913,0.27889298740395646,0.416292952719101,1.253643477148732,iRVEA,1,learning,3,11
0.1598699862787649,0.09433716366170908,0.09537215721859635,0.3928824340936157,1.4771211201060344,iRVEA,1,learning,3,12
0.0017143988207393764,0.011017770486972188,0.0222203038795366,0.05156161108280516,1.2997709643360638,iRVEA,1,learning,3,13
0.05198897385723985,0.10528991865988586,0.07984750154675267,0.2077573600394016,1.7225177977081152,iRVEA,1,learning,3,14
0.11342658202651207,0.06874044609287996,0.13803590101360752,0.36855609072401285,1.3791545773011078,iRVEA,1,learning,3,15
0.0234999639719209,0.24686844868192293,0.12740942077226375,0.5248588772584059,1.625886243251826,iRVEA,1,learning,3,16
0.062377903411164844,0.04204773239633614,0.042644714509984714,0.36275426352653867,1.6064564023469008,iRVEA,1,learning,3,17
0.007403224136961275,0.001996245585852526,0.02242511511961695,0.5563330018631523,1.9865293104233688,iRVEA,1,learning,3,18
0.169978766539347,0.4864281625322058,0.011573032283425566,0.8104623151646378,0.7250356907852069,iRVEA,1,learning,3,19
0.012886444057991574,0.06435861215169296,0.2154779775594332,0.5857294615020754,1.2202514780976208,iRVEA,1,learning,3,20
0.8077649516448232,0.8573723842617191,0.46971439233006085,0.29616745511340686,0.8474435605560079,iRVEA,1,learning,3,21
0.06812708554711207,0.13783675555101868,0.12124240436963635,0.32424607566968294,1.4973880678529747,iRVEA,1,learning,3,22
0.06952168822845396,0.04960876715614592,0.5527563171024917,0.7005865513086187,0.6737471649075596,iRVEA,1,learning,3,23
0.08656082019735965,0.0700669071082501,0.045523246874316504,0.1848207325831118,1.5126931572121085,iRVEA,1,learning,3,24
0.14499175037361925,0.08787003383510635,0.1769296623186401,0.35739373239396044,1.1886933494601022,iRVEA,1,learning,3,25
0.014516549912102343,0.1741595864210829,0.18175353113848844,0.4834145101252116,1.4917752294351483,iRVEA,1,learning,3,26
0.10105140997211406,0.24242697768894264,0.19261147964046768,0.6183833069338556,1.3837199560289497,iRVEA,1,learning,3,27
0.13487516596757987,0.07938928139577825,0.017893869102621574,0.30032508449470235,1.2136220274179705,iRVEA,1,learning,3,28
0.0847318599151846,0.17143203130913226,0.09782726731374818,0.35569760866056527,1.642633157154251,iRVEA,1,learning,3,29
0.01927662276084139,0.20250201074697963,0.1609820704187775,0.4883571623123423,1.5128127319569318,iRVEA,1,learning,3,30
0.1698252614196594,0.15331437874405857,0.15273261561575674,0.516801408256766,1.6350361136202851,iRVEA,1,learning,3,31
0.3481931468497235,0.23411934922343913,0.12032430058050994,0.04678683595007763,1.0016198703022459,iRVEA,1,learning,3,32
0.16123265079515683,0.10841018446013136,0.39911433693460574,0.04757976022924385,1.0304554919010753,iRVEA,1,learning,3,33
0.004529503910988161,0.001325221271810514,0.014822067986430295,0.3620566675460597,1.5546528462903795,iRVEA,1,learning,3,34
0.09046431604068009,0.021225560709063403,0.055603994032978755,0.4453014599656528,1.786915019241785,iRVEA,1,learning,3,35
0.8743441512125371,0.9334597475304378,0.24057905643611419,0.3663499367670996,0.04026270480476367,iRVEA,1,learning,3,36
0.0956886762458422,0.04199568462265074,0.042716466518670164,0.22549659083387855,1.6498693672232974,iRVEA,1,learning,3,37
0.18490289078378697,0.15047809260141484,0.910932056425266,0.8418763680874589,0.01763061598540852,iRVEA,1,learning,3,38
0.0012523620407153637,0.0031502730319996554,0.07867835741984419,0.2100130064344745,1.3800239315045129,iRVEA,1,learning,3,39
1.1197582416253955,0.420598221278908,0.05390718934710445,0.21656418662243976,0.7714134708096905,iRVEA,1,learning,3,40
0.03156491830409726,0.07576522164651413,0.054873946599095544,0.15083548164326432,1.3844002414260665,iRVEA,1,learning,3,41
0.7667301593734094,0.620631952555703,0.40323146490014916,0.8963790642937185,0.46707265431344974,iRVEA,1,learning,3,42
0.3716164278420547,0.44659074012763533,0.5182054917645065,0.061461200421999845,1.3525316777119245,iRVEA,1,learning,4,0
0.0059022824195675465,0.001726862448593785,0.01798572142534782,0.446198395765878,1.7384148144268614,iRVEA,1,learning,4,1
0.31595388021031895,0.2124421962026306,0.2358998340616754,0.04800840704588878,1.039738881816651,iRVEA,1,learning,4,2
0.06637581641057748,0.004063646806955392,0.48498990717046403,0.7509264035490477,1.1704783097283389,iRVEA,1,learning,4,3
0.01887046653265788,0.0691092193015197,0.06675264683370737,0.35552624993809917,1.1319844119452929,iRVEA,1,learning,4,4
0.0012919950278221452,0.0032499684286988123,0.06882876708731094,0.1837883831903321,1.4055405274179147,iRVEA,1,learning,4,5
0.07572837502685709,0.06122525557195674,0.039807505560049555,0.21014043353675985,1.5375144379133319,iRVEA,1,learning,4,6
0.0017143988207393764,0.011017770486972188,0.0222203038795366,0.05156161108280516,1.2997709643360638,iRVEA,1,learning,4,7
0.11342658202651207,0.06874044609287996,0.13803590101360752,0.36855609072401285,1.3791545773011078,iRVEA,1,learning,4,8
0.0234999639719209,0.24686844868192293,0.12740942077226375,0.5248588772584059,1.625886243251826,iRVEA,1,learning,4,9
0.062377903411164844,0.04204773239633614,0.042644714509984714,0.36275426352653867,1.6064564023469008,iRVEA,1,learning,4,10
0.012886444057991574,0.06435861215169296,0.2154779775594332,0.5857294615020754,1.2202514780976208,iRVEA,1,learning,4,11
0.8077649516448232,0.8573723842617191,0.46971439233006085,0.29616745511340686,0.8474435605560079,iRVEA,1,learning,4,12
0.06952168822845396,0.04960876715614592,0.5527563171024917,0.7005865513086187,0.6737471649075596,iRVEA,1,learning,4,13
0.08656082019735965,0.0700669071082501,0.045523246874316504,0.1848207325831118,1.5126931572121085,iRVEA,1,learning,4,14
0.14499175037361925,0.08787003383510635,0.1769296623186401,0.35739373239396044,1.1886933494601022,iRVEA,1,learning,4,15
0.014516549912102343,0.1741595864210829,0.18175353113848844,0.4834145101252116,1.4917752294351483,iRVEA,1,learning,4,16
0.10105140997211406,0.24242697768894264,0.19261147964046768,0.6183833069338556,1.3837199560289497,iRVEA,1,learning,4,17
0.01927662276084139,0.20250201074697963,0.1609820704187775,0.4883571623123423,1.5128127319569318,iRVEA,1,learning,4,18
0.1698252614196594,0.15331437874405857,0.15273261561575674,0.516801408256766,1.6350361136202851,iRVEA,1,learning,4,19
0.3481931468497235,0.23411934922343913,0.12032430058050994,0.04678683595007763,1.0016198703022459,iRVEA,1,learning,4,20
0.16123265079515683,0.10841018446013136,0.39911433693460574,0.04757976022924385,1.0304554919010753,iRVEA,1,learning,4,21
0.004529503910988161,0.001325221271810514,0.014822067986430295,0.3620566675460597,1.5546528462903795,iRVEA,1,learning,4,22
0.0956886762458422,0.04199568462265074,0.042716466518670164,0.22549659083387855,1.6498693672232974,iRVEA,1,learning,4,23
0.18490289078378697,0.15047809260141484,0.910932056425266,0.8418763680874589,0.01763061598540852,iRVEA,1,learning,4,24
0.0012523620407153637,0.0031502730319996554,0.07867835741984419,0.2100130064344745,1.3800239315045129,iRVEA,1,learning,4,25
1.1197582416253955,0.420598221278908,0.05390718934710445,0.21656418662243976,0.7714134708096905,iRVEA,1,learning,4,26
0.03156491830409726,0.07576522164651413,0.054873946599095544,0.15083548164326432,1.3844002414260665,iRVEA,1,learning,4,27
0.0071992366727619385,0.0019412412975257484,0.021804313549729306,0.5409393976810091,1.9315625085286914,iRVEA,1,learning,4,28
0.014327356058791041,0.010606043238320663,0.11536990815585679,0.15152973183404267,1.1736776167884353,iRVEA,1,learning,4,29
0.16636840986868737,0.13237114598685357,0.1682524059261902,0.5104125403319096,1.581134974878772,iRVEA,1,learning,4,30
0.16986364421170885,0.12490056487455911,0.11952239613371066,0.13282547537556785,1.30828157255566,iRVEA,1,learning,4,31
0.01709996959421482,0.10196890026336702,0.04226442610077223,0.17179621294752997,1.4055903381203712,iRVEA,1,learning,4,32
0.00017578689154147857,0.0004406618014657213,0.009166630722847971,0.2160013148208246,1.5481585235182747,iRVEA,1,learning,4,33
0.060909678040558975,0.17430519924874813,0.1741447593683425,0.9268068901072136,0.7253898594193475,iRVEA,1,learning,4,34
0.0548409275796991,0.20084366670241338,0.003416331663397432,0.32637876108335756,1.1884044322048717,iRVEA,1,learning,4,35
0.30391198378635026,0.32222072904587107,0.27443703371860206,0.05585118309063458,1.2095932822617241,iRVEA,1,learning,4,36
0.1546892155516768,0.14439826443775405,0.10872196303098468,0.4469523482566065,1.3851811312476785,iRVEA,1,learning,4,37
0.08476668352697146,0.0178420418574122,0.024033245435562338,0.3925667991882889,1.5703126819587416,iRVEA,1,learning,4,38
0.0870329862897029,0.2089730142417297,0.14206219543503568,0.2209635382635777,1.4108760265018359,iRVEA,1,learning,4,39
0.15470094889175898,0.3127588445578535,0.17850159710635718,0.6756761015318201,1.4863045885224364,iRVEA,1,learning,4,40
0.08659017567467471,0.050968106496336145,0.01157016531924866,0.19282729254043393,1.11294772625451,iRVEA,1,learning,4,41
0.03331941450906042,0.37654364032343934,0.3937402550725123,1.0556327458107324,0.4189040957343626,iRVEA,1,learning,4,42
0.06459555414758567,0.015155996486820552,0.03758670817604939,0.31308878733672685,1.3849921355217825,iRVEA,1,learning,4,43
0.8578401534764394,0.9133589702089342,0.2356975474698248,0.3589164530398781,0.039445747761939334,iRVEA,1,learning,4,44
0.06486451787495996,0.13123583113037676,0.11543617406030028,0.30871811412829936,1.4256789984922267,iRVEA,1,learning,4,45
0.051545093823748216,0.10439095703103322,0.07916576638194406,0.20598353499362057,1.7078110012278427,iRVEA,1,learning,4,46
0.3716164278420547,0.44659074012763533,0.5182054917645065,0.061461200421999845,1.3525316777119245,iRVEA,1,learning,5,0
0.31595388021031895,0.2124421962026306,0.2358998340616754,0.04800840704588878,1.039738881816651,iRVEA,1,learning,5,1
0.01887046653265788,0.0691092193015197,0.06675264683370737,0.35552624993809917,1.1319844119452929,iRVEA,1,learning,5,2
0.0017143988207393764,0.011017770486972188,0.0222203038795366,0.05156161108280516,1.2997709643360638,iRVEA,1,learning,5,3
0.11342658202651207,0.06874044609287996,0.13803590101360752,0.36855609072401285,1.3791545773011078,iRVEA,1,learning,5,4
0.062377903411164844,0.04204773239633614,0.042644714509984714,0.36275426352653867,1.6064564023469008,iRVEA,1,learning,5,5
0.012886444057991574,0.06435861215169296,0.2154779775594332,0.5857294615020754,1.2202514780976208,iRVEA,1,learning,5,6
0.06952168822845396,0.04960876715614592,0.5527563171024917,0.7005865513086187,0.6737471649075596,iRVEA,1,learning,5,7
0.08656082019735965,0.0700669071082501,0.045523246874316504,0.1848207325831118,1.5126931572121085,iRVEA,1,learning,5,8
0.014516549912102343,0.1741595864210829,0.18175353113848844,0.4834145101252116,1.4917752294351483,iRVEA,1,learning,5,9
0.10105140997211406,0.24242697768894264,0.19261147964046768,0.6183833069338556,1.3837199560289497,iRVEA,1,learning,5,10
0.01927662276084139,0.20250201074697963,0.1609820704187775,0.4883571623123423,1.5128127319569318,iRVEA,1,learning,5,11
0.1698252614196594,0.15331437874405857,0.15273261561575674,0.516801408256766,1.6350361136202851,iRVEA,1,learning,5,12
0.3481931468497235,0.23411934922343913,0.12032430058050994,0.04678683595007763,1.0016198703022459,iRVEA,1,learning,5,13
0.16123265079515683,0.10841018446013136,0.39911433693460574,0.04757976022924385,1.0304554919010753,iRVEA,1,learning,5,14
0.004529503910988161,0.001325221271810514,0.014822067986430295,0.3620566675460597,1.5546528462903795,iRVEA,1,learning,5,15
0.0956886762458422,0.04199568462265074,0.042716466518670164,0.22549659083387855,1.6498693672232974,iRVEA,1,learning,5,16
0.18490289078378697,0.15047809260141484,0.910932056425266,0.8418763680874589,0.01763061598540852,iRVEA,1,learning,5,17
0.0012523620407153637,0.0031502730319996554,0.07867835741984419,0.2100130064344745,1.3800239315045129,iRVEA,1,learning,5,18
0.03156491830409726,0.07576522164651413,0.054873946599095544,0.15083548164326432,1.3844002414260665,iRVEA,1,learning,5,19
0.0071992366727619385,0.0019412412975257484,0.021804313549729306,0.5409393976810091,1.9315625085286914,iRVEA,1,learning,5,20
0.014327356058791041,0.010606043238320663,0.11536990815585679,0.15152973183404267,1.1736776167884353,iRVEA,1,learning,5,21
0.16636840986868737,0.13237114598685357,0.1682524059261902,0.5104125403319096,1.581134974878772,iRVEA,1,learning,5,22
0.01709996959421482,0.10196890026336702,0.04226442610077223,0.17179621294752997,1.4055903381203712,iRVEA,1,learning,5,23
0.00017578689154147857,0.0004406618014657213,0.009166630722847971,0.2160013148208246,1.5481585235182747,iRVEA,1,learning,5,24
0.0548409275796991,0.20084366670241338,0.003416331663397432,0.32637876108335756,1.1884044322048717,iRVEA,1,learning,5,25
0.30391198378635026,0.32222072904587107,0.27443703371860206,0.05585118309063458,1.2095932822617241,iRVEA,1,learning,5,26
0.1546892155516768,0.14439826443775405,0.10872196303098468,0.4469523482566065,1.3851811312476785,iRVEA,1,learning,5,27
0.08476668352697146,0.0178420418574122,0.024033245435562338,0.3925667991882889,1.5703126819587416,iRVEA,1,learning,5,28
0.15470094889175898,0.3127588445578535,0.17850159710635718,0.6756761015318201,1.4863045885224364,iRVEA,1,learning,5,29
0.08659017567467471,0.050968106496336145,0.01157016531924866,0.19282729254043393,1.11294772625451,iRVEA,1,learning,5,30
0.06459555414758567,0.015155996486820552,0.03758670817604939,0.31308878733672685,1.3849921355217825,iRVEA,1,learning,5,31
0.8578401534764394,0.9133589702089342,0.2356975474698248,0.3589164530398781,0.039445747761939334,iRVEA,1,learning,5,32
0.06960846084256612,0.041046371181654044,0.06540473001301751,0.1982042265172027,1.1439819557187367,iRVEA,1,learning,5,33
0.00230352325254094,0.006800882176291703,0.046471961500672544,0.173455442052723,1.1027064321741438,iRVEA,1,learning,5,34
0.05293117966654883,0.1936925172390749,0.12541977783194375,0.3710845364796107,1.3511862916914137,iRVEA,1,learning,5,35
0.04921049753655683,0.04593668932287859,0.03458716805062949,0.1421866893202537,1.2402075886874449,iRVEA,1,learning,5,36
0.01270382221125533,0.0037168254534041497,0.005695065431772389,0.40510865587577555,1.6051303819460012,iRVEA,1,learning,5,37
0.308857119266936,0.3319073201198874,0.13233623910878897,0.050624723399424046,1.0960527736324612,iRVEA,1,learning,5,38
0.05617273924094669,0.20572115417768025,0.1966011481247675,0.2579427684109785,1.1915029382265183,iRVEA,1,learning,5,39
1.1228200571428342,0.40201335192090004,0.053748300564238724,0.22834548050209513,0.7705800932167824,iRVEA,1,learning,5,40
0.0388068378302579,0.03139246675772422,0.028295772555798817,0.24069599837489744,1.6123299313013115,iRVEA,1,learning,5,41
0.00009531774727226628,0.0010449061239085119,0.02101596962292454,0.5129186571935279,1.4043960360090983,iRVEA,1,learning,5,42
0.23995114899067915,0.16133920887121816,0.297376747943955,0.0361728066061873,0.9672495867351669,iRVEA,1,learning,5,43
0.017608381224950988,0.08794132599931499,0.2855900059612453,0.5676381120475995,1.2478274102136377,iRVEA,1,learning,5,44
0.40263940618780497,0.18412289294098247,0.17933596576496066,0.9238426437447076,0.3436120246776433,iRVEA,1,learning,5,45
0.0854505908404016,0.020049194896832892,0.04972178757149371,0.41421504598079567,1.3587272435963855,iRVEA,1,learning,5,46
0.4755613635672747,0.029114721612125406,0.3227623401415167,0.8453301962216234,1.3540049641335268,iRVEA,1,learning,5,47
0.043657287258796015,0.11926397007444142,0.03523619924505662,0.35028943437120275,1.4675131366661796,iRVEA,1,learning,5,48
0.03658498352871655,0.2172062889095699,0.11318829307464372,0.4662097844547189,1.4442054957205865,iRVEA,1,learning,5,49
0.011588746873922466,0.12267162696559793,0.05035801058607041,0.1873704818428261,1.5765554612978752,iRVEA,1,learning,5,50
0.32919181164309014,0.34969214860833264,0.09033746361670042,0.0750770594968991,1.2161774740492284,iRVEA,1,learning,5,51
0.3716164278420547,0.44659074012763533,0.5182054917645065,0.061461200421999845,1.3525316777119245,iRVEA,1,learning,6,0
0.31595388021031895,0.2124421962026306,0.2358998340616754,0.04800840704588878,1.039738881816651,iRVEA,1,learning,6,1
0.01887046653265788,0.0691092193015197,0.06675264683370737,0.35552624993809917,1.1319844119452929,iRVEA,1,learning,6,2
0.0017143988207393764,0.011017770486972188,0.0222203038795366,0.05156161108280516,1.2997709643360638,iRVEA,1,learning,6,3
0.11342658202651207,0.06874044609287996,0.13803590101360752,0.36855609072401285,1.3791545773011078,iRVEA,1,learning,6,4
0.062377903411164844,0.04204773239633614,0.042644714509984714,0.36275426352653867,1.6064564023469008,iRVEA,1,learning,6,5
0.012886444057991574,0.06435861215169296,0.2154779775594332,0.5857294615020754,1.2202514780976208,iRVEA,1,learning,6,6
0.06952168822845396,0.04960876715614592,0.5527563171024917,0.7005865513086187,0.6737471649075596,iRVEA,1,learning,6,7
0.08656082019735965,0.0700669071082501,0.045523246874316504,0.1848207325831118,1.5126931572121085,iRVEA,1,learning,6,8
0.014516549912102343,0.1741595864210829,0.18175353113848844,0.4834145101252116,1.4917752294351483,iRVEA,1,learning,6,9
0.10105140997211406,0.24242697768894264,0.19261147964046768,0.6183833069338556,1.3837199560289497,iRVEA,1,learning,6,10
0.1698252614196594,0.15331437874405857,0.15273261561575674,0.516801408256766,1.6350361136202851,iRVEA,1,learning,6,11
0.3481931468497235,0.23411934922343913,0.12032430058050994,0.04678683595007763,1.0016198703022459,iRVEA,1,learning,6,12
0.16123265079515683,0.10841018446013136,0.39911433693460574,0.04757976022924385,1.0304554919010753,iRVEA,1,learning,6,13
0.004529503910988161,0.001325221271810514,0.014822067986430295,0.3620566675460597,1.5546528462903795,iRVEA,1,learning,6,14
0.0956886762458422,0.04199568462265074,0.042716466518670164,0.22549659083387855,1.6498693672232974,iRVEA,1,learning,6,15
0.0012523620407153637,0.0031502730319996554,0.07867835741984419,0.2100130064344745,1.3800239315045129,iRVEA,1,learning,6,16
0.014327356058791041,0.010606043238320663,0.11536990815585679,0.15152973183404267,1.1736776167884353,iRVEA,1,learning,6,17
0.0548409275796991,0.20084366670241338,0.003416331663397432,0.32637876108335756,1.1884044322048717,iRVEA,1,learning,6,18
0.30391198378635026,0.32222072904587107,0.27443703371860206,0.05585118309063458,1.2095932822617241,iRVEA,1,learning,6,19
