f_1,f_2,f_3,f_4,f_5,method,adm_iteration,phase,generation_in_iteration,solution_index
1.1957055868101265,0.6683962104700096,0.8570410391051897,0.7710193324593005,0.2029658947687008,iNSGA-III,1,learning,1,70
0.4580944891900254,0.8604108732615428,1.3607847804118243,0.19103226979433163,0.0754909576798495,iNSGA-III,1,learning,1,71
0.14158051234739286,0.03689240966991673,0.042454853338674554,1.5144946823620593,0.43309451027846546,iNSGA-III,1,learning,1,72
0.002648287015970193,0.046149099370372294,0.009627753632313387,1.0964757433620995,1.1816805052975814,iNSGA-III,1,learning,1,73
0.02503924948143208,0.02512937446694633,0.007362236021800475,1.1694757587574494,1.2597903490655975,iNSGA-III,1,learning,1,74
1.2689258472864444,0.42730064954999564,0.18165109488461353,0.3803634900735848,0.04180282670303378,iNSGA-III,1,learning,2,0
0.47119835589237946,0.004230937665299465,0.5750126361225497,0.019739389230308116,1.199276816793727,iNSGA-III,1,learning,2,1
0.17674664720916494,0.07146387140854714,0.24912022656787997,0.7062849613749733,1.0403172564739285,iNSGA-III,1,learning,2,2
0.30391009277602404,1.0212661581423739,0.4719623163079481,0.16314365103147122,0.7932504160096299,iNSGA-III,1,learning,2,3
0.061650907181765156,0.04399239398927016,0.490176940005214,0.6284445664805993,0.9372041475311902,iNSGA-III,1,learning,2,4
0.4101721689160587,0.18084328329082955,0.5778464588370694,0.28334979123884574,1.0557860773886854,iNSGA-III,1,learning,2,5
0.019672467707699287,0.03493213527839518,2.096551675283107,0.04393182078045066,0.28351641530025024,iNSGA-III,1,learning,2,6
0.0842545649440772,0.005158215933474445,0.6055158667537253,0.5684307238312977,1.090045170733959,iNSGA-III,1,learning,2,7
0.00761823184450601,0.8350794169533452,0.08772982612749934,0.4609736256595615,0.7257562764087792,iNSGA-III,1,learning,2,8
0.3453468301408194,0.2464300122901371,0.2774720089102789,0.6489250545603134,0.9639710247521247,iNSGA-III,1,learning,2,9
0.31595388021031895,0.2124421962026306,0.2358998340616754,0.04800840704588878,1.039738881816651,iNSGA-III,1,learning,2,10
0.09673973801890579,0.10749734809469118,0.01961996933014831,1.6336095499049998,0.03934256039530442,iNSGA-III,1,learning,2,11
0.01887046653265788,0.0691092193015197,0.06675264683370737,0.35552624993809917,1.1319844119452929,iNSGA-III,1,learning,2,12
0.0030606789993616393,0.00013296034127046791,0.0010882272952339644,0.0006899928771537841,1.8002610012450617,iNSGA-III,1,learning,2,13
0.22628802069633697,0.27380877204736254,0.6243311855031856,0.2660790055046,1.1762188905543043,iNSGA-III,1,learning,2,14
0.01833598159606122,0.002195368550777733,1.8701129141044557,0.6098606929925988,0.12927372371180815,iNSGA-III,1,learning,2,15
0.4738902704324097,1.2296621740089744,1.0220556803772023,0.4265181682777384,0.5176262546823284,iNSGA-III,1,learning,2,16
0.05354913935752477,0.0010466207436609178,0.08445387593926532,0.05013254338306328,1.4437265608906427,iNSGA-III,1,learning,2,17
0.003148542699368854,0.9815145465972154,0.14411918799559145,0.5130161247686646,0.8473392960056103,iNSGA-III,1,learning,2,18
0.4149537283198953,0.2790080669623921,0.047243631583658255,0.053835859188681334,1.16594653892545,iNSGA-III,1,learning,2,19
1.116574404558937,0.4708349576820828,0.29859944073444694,0.48993123632886165,0.608755039031373,iNSGA-III,1,learning,2,20
0.6795670201083078,0.5993464403059741,0.3667907335727532,0.9113527398391388,0.1585642555842261,iNSGA-III,1,learning,2,21
0.06637581641057748,0.004063646806955392,0.48498990717046403,0.7509264035490477,1.1704783097283389,iNSGA-III,1,learning,2,22
0.14035744088511115,0.0420262322023985,0.41070395535668935,1.130788881713951,0.989849087989608,iNSGA-III,1,learning,2,23
0.9223626411004165,1.637826887475205,0.5498737624026504,0.022828810790753676,0.3467909534375257,iNSGA-III,1,learning,2,24
0.3720391705102625,0.0033943494302818046,1.6896540995997227,0.8798783358351094,0.4004112042890357,iNSGA-III,1,learning,2,25
0.021726474293882206,0.015067079159293667,0.014285939435080565,0.011772961045322206,1.4337860374508462,iNSGA-III,1,learning,2,26
0.26782264118304133,0.5030348934931721,0.7955759839328697,0.1093885174473573,1.110254877751935,iNSGA-III,1,learning,2,27
0.8499454689695601,0.9407372838107877,0.004830725955445351,0.04857938259509725,0.8257094431321084,iNSGA-III,1,learning,2,28
0.4045893057018866,0.10244940437831694,1.2762492205841849,1.0889479416644838,0.5186972098358044,iNSGA-III,1,learning,2,29
0.5368169965547263,0.10527500891579222,0.40990161997080155,0.6145984378046238,0.9731813844591269,iNSGA-III,1,learning,2,30
0.5174333903963612,0.23980415216176335,1.3591226087419663,0.5240997592402282,0.3359655527729299,iNSGA-III,1,learning,2,31
1.0238957588936148,1.818117873775878,0.19510046961310415,0.02442852762312392,0.2922040887704485,iNSGA-III,1,learning,2,32
0.000936388503621323,0.00012955659167512452,0.007600353209322887,0.1191831469759043,1.490905857167851,iNSGA-III,1,learning,2,33
0.35246897513406045,0.13115860907636956,0.6538917186490133,0.48415560805523483,0.8775229916901508,iNSGA-III,1,learning,2,34
0.9578199990129642,0.5424345450286886,0.033474696555654826,1.320159558404835,0.7309957674845623,iNSGA-III,1,learning,2,35
1.2648452794186757,0.022711216889702093,0.4478234098733063,0.1887146183214776,0.6643212028813371,iNSGA-III,1,learning,2,36
0.35886841330307395,0.2412972229336414,0.12696186985862531,0.048309351948050375,1.0462565760147284,iNSGA-III,1,learning,2,37
0.231349329243121,0.17282311158649677,0.20437465211289402,1.0910444000398585,1.0470773293145335,iNSGA-III,1,learning,2,38
1.1957055868101265,0.6683962104700096,0.8570410391051897,0.7710193324593005,0.2029658947687008,iNSGA-III,1,learning,2,39
0.21376884619838055,0.2657659153683958,0.570859797505717,1.4176074927474094,0.3176441874269641,iNSGA-III,1,learning,2,40
0.003031758009651834,0.00013170397147066292,0.0012472140967062294,0.000696321274168746,1.816772427266482,iNSGA-III,1,learning,2,41
0.14969377259765912,0.047768893223684154,0.39746185800801903,1.1931681727998946,1.0351400268211697,iNSGA-III,1,learning,2,42
0.3561840038107499,0.0782464441590507,1.656150589222336,0.8624315619880403,0.48022674405346255,iNSGA-III,1,learning,2,43
0.07188370588615448,1.3411363737777582,1.3147862907475079,0.6128882759266329,0.12991548817412876,iNSGA-III,1,learning,2,44
0.33083929119196726,0.40031593271061183,0.9127893126878993,0.38901480207091843,0.942036911147647,iNSGA-III,1,learning,2,45
0.4414892184372265,0.1954574226133558,1.3657909009051785,0.4115165907602702,0.02102042573346815,iNSGA-III,1,learning,2,46
0.31203877631575316,0.3467379759711634,0.06328517470179246,1.278281786725119,0.03267615032456689,iNSGA-III,1,learning,2,47
0.0033071413253556725,0.001117901717546733,0.08865821549905645,1.050206719994942,1.1952690900600953,iNSGA-III,1,learning,2,48
1.0279727433863333,1.825357320089561,0.0832881662106841,0.02443857874417017,0.29232431618291205,iNSGA-III,1,learning,2,49
0.8878226319601984,0.9865498963364859,0.1800609880323064,0.3770339280232283,0.04143690013799694,iNSGA-III,1,learning,2,50
0.000929274145135043,0.0023264575912170667,0.1681435785478091,0.046267777339768903,1.3795818683084684,iNSGA-III,1,learning,2,51
1.0666974093263017,0.19059474540101093,1.185389943477464,0.11438184258659423,0.29631172167714875,iNSGA-III,1,learning,2,52
0.041959805117887744,0.06632463576243801,0.7703013385480301,1.0404219722298018,1.1230799361760613,iNSGA-III,1,learning,2,53
0.4580944891900254,0.8604108732615428,1.3607847804118243,0.19103226979433163,0.0754909576798495,iNSGA-III,1,learning,2,54
0.04761086016122807,0.08018868529172707,1.1053703792926033,1.0517804387621805,0.7370255906255292,iNSGA-III,1,learning,2,55
0.0012974498769260305,0.008619334059993756,0.016526311256643174,0.050255177917194464,1.1991799259601932,iNSGA-III,1,learning,2,56
0.01726367234601036,0.008775011102755957,1.9611414283635074,0.639545912729556,0.15661335308196597,iNSGA-III,1,learning,2,57
0.14158051234739286,0.03689240966991673,0.042454853338674554,1.5144946823620593,0.43309451027846546,iNSGA-III,1,learning,2,58
0.9729242227630882,0.019015855077621036,0.8264573840421193,0.3778530194838284,0.9026915970514877,iNSGA-III,1,learning,2,59
0.003205130732791557,0.00013923553438217897,0.0011395872448383118,0.0004787624333827783,1.5735708783262927,iNSGA-III,1,learning,2,60
0.01582580464052055,0.050068349851632825,0.0,1.0965186081644844,0.9996869480209614,iNSGA-III,1,learning,2,61
0.0010523810150371584,0.01963430294724605,1.866828995641978,0.6087938632365877,0.12904758509243033,iNSGA-III,1,learning,2,62
0.27378045672940315,0.22134739360140782,0.14391589743769706,0.7597197728144182,1.0466416988231353,iNSGA-III,1,learning,2,63
1.1457308530393542,0.43035392903491654,0.06461352501450636,0.22167094245998742,0.7510914383773413,iNSGA-III,1,learning,2,64
0.07291249406506527,0.0014250785292934402,0.061936035406607165,0.04796341114341264,1.5335035018948855,iNSGA-III,1,learning,2,65
0.11401110066759411,1.000643386015815,0.03644266777990238,1.2080936748828777,0.6689428996986764,iNSGA-III,1,learning,2,66
0.0015906758477890804,0.04604134373705403,0.009595218208192055,1.09277038230786,1.157089024113766,iNSGA-III,1,learning,2,67
0.671862839277441,0.6624222695366779,0.20967700552071206,0.8600121220250463,0.038527884384951284,iNSGA-III,1,learning,2,68
0.2128380450841164,0.16007110969279434,1.5201474842485412,0.7269881897250061,0.19339524977045247,iNSGA-III,1,learning,2,69
0.00042350969385776153,0.00021537299343033528,0.0038303141392891375,0.07020940088326814,1.3087776249402923,iNSGA-III,1,learning,2,70
1.215729274304959,0.21587184226322964,0.7239812113922274,0.23099353093062291,0.3668810126534955,iNSGA-III,1,learning,2,71
0.19883310769944532,0.06721087813761917,0.2887709382878306,0.8237976700447864,1.0182077160048648,iNSGA-III,1,learning,2,72
0.001278294845076109,0.00821510085480238,0.016567965144181764,0.03844551270896426,1.420907649040923,iNSGA-III,1,learning,2,73
0.09267821844199431,0.19268304543111037,1.2578557048927033,0.6632381544027447,0.8377115426535973,iNSGA-III,1,learning,2,74
0.0842545649440772,0.005158215933474445,0.6055158667537253,0.5684307238312977,1.090045170733959,iNSGA-III,1,learning,3,0
0.000936388503621323,0.00012955659167512452,0.007600353209322887,0.1191831469759043,1.490905857167851,iNSGA-III,1,learning,3,1
0.5368169965547263,0.10527500891579222,0.40990161997080155,0.6145984378046238,0.9731813844591269,iNSGA-III,1,learning,3,2
0.31595388021031895,0.2124421962026306,0.2358998340616754,0.04800840704588878,1.039738881816651,iNSGA-III,1,learning,3,3
0.019672467707699287,0.03493213527839518,2.096551675283107,0.04393182078045066,0.28351641530025024,iNSGA-III,1,learning,3,4
0.01887046653265788,0.0691092193015197,0.06675264683370737,0.35552624993809917,1.1319844119452929,iNSGA-III,1,learning,3,5
0.07131725136691834,1.3305680154763437,0.5504484949403721,0.46655345270702214,0.0995815667806947,iNSGA-III,1,learning,3,6
0.09673973801890579,0.10749734809469118,0.01961996933014831,1.6336095499049998,0.03934256039530442,iNSGA-III,1,learning,3,7
0.0053698646238689715,0.5886225978345476,0.07945444454307331,0.3266481080776206,1.0322347533000271,iNSGA-III,1,learning,3,8
1.1395000616310618,0.3837175494048385,0.15069528396332416,0.34111510015541663,0.0374893379352111,iNSGA-III,1,learning,3,9
0.000042063579455524145,0.0002703261683892263,0.0005451855813571326,0.0012650883204067028,1.4913854603486838,iNSGA-III,1,learning,3,10
0.2391010208714229,0.1786137982145712,0.21122251843264367,1.1276014100366625,0.8078402134232905,iNSGA-III,1,learning,3,11
0.6801226496402153,0.25308309956703917,0.01839512628453553,0.903067737360532,0.9003781551652178,iNSGA-III,1,learning,3,12
0.6216446273648077,0.11940311286393542,0.05980735554965599,0.5701997538119977,0.9566270967589279,iNSGA-III,1,learning,3,13
0.00042350969385776153,0.00021537299343033528,0.0038303141392891375,0.07020940088326814,1.3087776249402923,iNSGA-III,1,learning,3,14
0.3238582549976283,0.3918688706783039,0.8935285555791478,0.3799457781022146,0.8369868166798182,iNSGA-III,1,learning,3,15
0.8118329651642855,1.4415608343573747,0.4839806244372659,0.23485273246112648,0.3080328319542577,iNSGA-III,1,learning,3,16
0.9729242227630882,0.019015855077621036,0.8264573840421193,0.3778530194838284,0.9026915970514877,iNSGA-III,1,learning,3,17
0.01726367234601036,0.008775011102755957,1.9611414283635074,0.639545912729556,0.15661335308196597,iNSGA-III,1,learning,3,18
0.00004966483125519684,2.157512406302146e-6,0.004030772308905528,0.0008649809324307013,2.2332318952829233,iNSGA-III,1,learning,3,19
1.1457308530393542,0.43035392903491654,0.06461352501450636,0.22167094245998742,0.7510914383773413,iNSGA-III,1,learning,3,20
0.0015906758477890804,0.04604134373705403,0.009595218208192055,1.09277038230786,1.157089024113766,iNSGA-III,1,learning,3,21
0.9070815844069247,0.01772895724979925,0.7705268877289274,0.35228181966006156,1.1277726469367522,iNSGA-III,1,learning,3,22
0.4101721689160587,0.18084328329082955,0.5778464588370694,0.28334979123884574,1.0557860773886854,iNSGA-III,1,learning,3,23
0.0010523810150371584,0.01963430294724605,1.866828995641978,0.6087938632365877,0.12904758509243033,iNSGA-III,1,learning,3,24
0.49049425949993214,1.2667391516775817,1.0535198968762591,0.43964862706303576,0.23821297634689242,iNSGA-III,1,learning,3,25
0.020633151239391155,0.04895159532726714,0.0,1.1093069356531666,1.0113459604465265,iNSGA-III,1,learning,3,26
0.025407083895253004,0.16878659243647845,0.16241725043443145,0.6337373526896815,1.0764026270956408,iNSGA-III,1,learning,3,27
0.35886841330307395,0.2412972229336414,0.12696186985862531,0.048309351948050375,1.0462565760147284,iNSGA-III,1,learning,3,28
1.215729274304959,0.21587184226322964,0.7239812113922274,0.23099353093062291,0.3668810126534955,iNSGA-III,1,learning,3,29
0.05717243301909203,1.1150434010594557,0.16393992549562666,0.3717907647697029,0.9014382345716238,iNSGA-III,1,learning,3,30
0.26782264118304133,0.5030348934931721,0.7955759839328697,0.1093885174473573,1.110254877751935,iNSGA-III,1,learning,3,31
0.0006802960532959434,0.00034595996158330925,0.005911095146785399,0.08843029743838443,1.2575160374631233,iNSGA-III,1,learning,3,32
0.015069302470156865,0.006974790519260706,1.5814083528970166,0.5623494481169049,0.36701183319582337,iNSGA-III,1,learning,3,33
0.6769961162185866,0.679762329962435,0.054362275622932214,0.8525704668600667,0.03825581321615211,iNSGA-III,1,learning,3,34
0.35283460792577354,1.1856731746042664,0.5479404691998179,0.0207499616356905,0.9121640588123147,iNSGA-III,1,learning,3,35
0.06448174343074443,0.5659381385227068,1.015647881774397,0.7178690129938697,0.5816562377433427,iNSGA-III,1,learning,3,36
0.14158051234739286,0.03689240966991673,0.042454853338674554,1.5144946823620593,0.43309451027846546,iNSGA-III,1,learning,3,37
0.3379192699914772,0.24101428145999068,0.2714603500330524,0.6348655604865755,0.9414863330362734,iNSGA-III,1,learning,3,38
0.35246897513406045,0.13115860907636956,0.6538917186490133,0.48415560805523483,0.8775229916901508,iNSGA-III,1,learning,3,39
0.0012974498769260305,0.008619334059993756,0.016526311256643174,0.050255177917194464,1.1991799259601932,iNSGA-III,1,learning,3,40
1.0666974093263017,0.19059474540101093,1.185389943477464,0.11438184258659423,0.29631172167714875,iNSGA-III,1,learning,3,41
0.6428159953752675,0.07728747272509057,1.5456793808380795,0.5464673294142259,0.11583607104365652,iNSGA-III,1,learning,3,42
0.0024468875307395964,0.043860638864014444,0.00910749642056337,1.0418108733828917,1.1031301235011972,iNSGA-III,1,learning,3,43
0.1605268307925089,0.17837766528649837,0.03255675032114952,1.4865247090890201,0.03612836126577356,iNSGA-III,1,learning,3,44
0.8499454689695601,0.9407372838107877,0.004830725955445351,0.04857938259509725,0.8257094431321084,iNSGA-III,1,learning,3,45
0.0022904303048494356,0.0000994996192193038,0.0009238290223751156,0.0002652104473123333,1.1377881510053527,iNSGA-III,1,learning,3,46
1.116574404558937,0.4708349576820828,0.29859944073444694,0.48993123632886165,0.608755039031373,iNSGA-III,1,learning,3,47
0.671862839277441,0.6624222695366779,0.20967700552071206,0.8600121220250463,0.038527884384951284,iNSGA-III,1,learning,3,48
1.1638973156055294,0.020898622781917033,0.4120823891254189,0.1725398950170808,0.6121944803678102,iNSGA-III,1,learning,3,49
0.4063111976703086,0.7895191619696876,1.2138577655122458,0.18848932817882835,0.06791696833897233,iNSGA-III,1,learning,3,50
0.006458860017514286,1.1686262268432885,1.1440408901984283,0.839424433509579,0.12080475260922471,iNSGA-III,1,learning,3,51
0.001278294845076109,0.00821510085480238,0.016567965144181764,0.03844551270896426,1.420907649040923,iNSGA-III,1,learning,3,52
0.15802285048336917,0.06389444827876929,0.24065072602274268,0.6639603911910538,0.9779755910794745,iNSGA-III,1,learning,3,53
1.0436425200201878,0.5833933646892256,0.7480474120712584,0.6729654590464713,0.17715384140644308,iNSGA-III,1,learning,3,54
0.7088266622316821,0.6988667014365485,0.027291366089000332,1.18706929899761,0.041254757317287165,iNSGA-III,1,learning,3,55
0.029987559191327857,0.109823294558414,0.10507017544022243,0.5550932704338083,1.0138513627134575,iNSGA-III,1,learning,3,56
0.8836253767034573,1.5690416501406972,0.16684431112561532,0.02108024824564304,0.25215333583355953,iNSGA-III,1,learning,3,57
0.8299106241151709,0.6709702940979939,1.166781521087066,0.10340091149477992,0.06934823638056437,iNSGA-III,1,learning,3,58
0.0024533152922843688,0.0,0.16466213006383654,0.04530979318915492,1.351017332895224,iNSGA-III,1,learning,3,59
0.000929274145135043,0.0023264575912170667,0.1681435785478091,0.046267777339768903,1.3795818683084684,iNSGA-III,1,learning,3,60
0.3720391705102625,0.0033943494302818046,1.6896540995997227,0.8798783358351094,0.4004112042890357,iNSGA-III,1,learning,3,61
0.8878226319601984,0.9865498963364859,0.1800609880323064,0.3770339280232283,0.04143690013799694,iNSGA-III,1,learning,3,62
1.841623304076198,0.6003142071173194,0.0770098347156901,0.022596378277968374,0.29081519855635996,iNSGA-III,1,learning,3,63
0.04089512698459024,0.0615344518611785,0.725166259001551,0.9794594292242131,1.0572741278259041,iNSGA-III,1,learning,3,64
0.31117425438406726,0.33070055640230633,0.06238914113981367,1.2446249072560007,0.031815794443406806,iNSGA-III,1,learning,3,65
1.1214882105574064,0.4728986756004994,0.299912716051759,0.4499184687069419,0.604698952406248,iNSGA-III,1,learning,3,66
0.21376884619838055,0.2657659153683958,0.570859797505717,1.4176074927474094,0.3176441874269641,iNSGA-III,1,learning,3,67
0.06650558962256874,0.04799827103985829,0.4825309093082685,0.626157898597181,0.9303685923158522,iNSGA-III,1,learning,3,68
0.2128380450841164,0.16007110969279434,1.5201474842485412,0.7269881897250061,0.19339524977045247,iNSGA-III,1,learning,3,69
0.30391009277602404,1.0212661581423739,0.4719623163079481,0.16314365103147122,0.7932504160096299,iNSGA-III,1,learning,3,70
0.01833598159606122,0.002195368550777733,1.8701129141044557,0.6098606929925988,0.12927372371180815,iNSGA-III,1,learning,3,71
0.061650907181765156,0.04399239398927016,0.490176940005214,0.6284445664805993,0.9372041475311902,iNSGA-III,1,learning,3,72
0.6795670201083078,0.5993464403059741,0.3667907335727532,0.9113527398391388,0.1585642555842261,iNSGA-III,1,learning,3,73
